time,gFx,gFy,gFz,TgF
17.75803114,-0.1476,0.7473,-0.6649,1.011
17.75955536,-0.1491,0.7454,-0.6649,1.01
17.76250015,-0.1515,0.7459,-0.6649,1.011
17.76443718,-0.1515,0.7473,-0.661,1.009
17.7679201,-0.152,0.7468,-0.6591,1.008
17.76932708,-0.1496,0.7493,-0.661,1.01
17.77191468,-0.151,0.7478,-0.6644,1.012
17.77528911,-0.1486,0.7473,-0.6644,1.011
17.777689,-0.1496,0.7473,-0.6635,1.01
17.77948197,-0.1491,0.7507,-0.663,1.013
17.78154359,-0.15,0.7498,-0.6644,1.013
17.78548682,-0.1496,0.7507,-0.6674,1.016
17.7864939,-0.15,0.7483,-0.6703,1.016
17.78986421,-0.1422,0.7464,-0.6693,1.013
17.79254124,-0.1427,0.7488,-0.6703,1.015
17.79421843,-0.1447,0.7498,-0.6708,1.016
17.79638734,-0.1447,0.7468,-0.6727,1.016
17.79872546,-0.1408,0.7512,-0.6708,1.017
17.8016101,-0.1437,0.7478,-0.6693,1.014
17.80407031,-0.1417,0.7478,-0.6703,1.014
17.8062277,-0.1456,0.7507,-0.6713,1.018
17.80876468,-0.1417,0.7493,-0.6742,1.018
17.81409541,-0.1432,0.7449,-0.6737,1.015
17.814874,-0.1456,0.7454,-0.6757,1.017
17.81648656,-0.1466,0.7478,-0.6742,1.017
17.83528864,-0.1442,0.7473,-0.6737,1.016
17.83597932,-0.1461,0.7498,-0.6747,1.019
17.83619088,-0.1466,0.7468,-0.6771,1.019
17.83637775,-0.1461,0.7449,-0.6752,1.016
17.83654598,-0.1456,0.7459,-0.6752,1.017
17.83670572,-0.15,0.7468,-0.6737,1.017
17.83685609,-0.1486,0.7449,-0.6737,1.015
17.83701348,-0.1461,0.7454,-0.6742,1.016
17.8381513,-0.1461,0.7415,-0.6713,1.011
17.84061062,-0.1466,0.7439,-0.6703,1.012
17.84411546,-0.1491,0.7459,-0.6718,1.015
17.84597807,-0.1476,0.7439,-0.6703,1.012
17.84797192,-0.1486,0.7444,-0.6703,1.013
17.85052468,-0.1486,0.7439,-0.6698,1.012
17.85290088,-0.1491,0.7429,-0.6722,1.013
17.85593114,-0.1476,0.7439,-0.6693,1.012
17.85857447,-0.1471,0.7498,-0.6713,1.017
17.86116229,-0.1481,0.7478,-0.6737,1.017
17.86280718,-0.1476,0.7459,-0.6752,1.017
17.86512723,-0.1461,0.7503,-0.6757,1.02
17.8693151,-0.1456,0.7517,-0.6757,1.021
17.87008713,-0.1398,0.7527,-0.6771,1.022
17.87370301,-0.1442,0.7522,-0.6752,1.021
17.87616213,-0.1466,0.7498,-0.6752,1.02
17.87832338,-0.1427,0.7512,-0.6752,1.02
17.88049869,-0.1388,0.7507,-0.6737,1.018
17.88249156,-0.1403,0.7503,-0.6752,1.019
17.88581854,-0.1398,0.7507,-0.6708,1.016
17.88731369,-0.1388,0.7512,-0.6688,1.015
17.88973942,-0.1364,0.7493,-0.6698,1.014
17.89258614,-0.1398,0.7454,-0.6669,1.01
