time,gFx,gFy,gFz,TgF
21.30652228,-0.1427,0.7483,-0.6703,1.015
21.30887197,-0.1471,0.7468,-0.6688,1.013
21.31142338,-0.1427,0.7464,-0.6688,1.012
21.31375593,-0.1427,0.7468,-0.6679,1.012
21.321124,-0.1456,0.7454,-0.6688,1.012
21.32227775,-0.1456,0.7488,-0.6679,1.014
21.32265103,-0.1437,0.7473,-0.6654,1.011
21.32747593,-0.1447,0.7454,-0.6674,1.011
21.32823369,-0.1422,0.7454,-0.6659,1.01
21.33758624,-0.1403,0.7488,-0.6674,1.013
21.33838536,-0.1447,0.7498,-0.6644,1.012
21.33855135,-0.1471,0.7498,-0.6659,1.014
21.33867379,-0.1432,0.7468,-0.6674,1.012
21.33878775,-0.1437,0.7488,-0.6679,1.014
21.34172874,-0.1452,0.7468,-0.6674,1.012
21.34327786,-0.1486,0.7449,-0.6679,1.011
21.34593692,-0.1456,0.7464,-0.663,1.009
21.34801473,-0.1442,0.7473,-0.6659,1.011
21.35045239,-0.1461,0.7488,-0.6644,1.012
21.35302254,-0.1486,0.7464,-0.6649,1.011
21.35673687,-0.1456,0.7459,-0.6664,1.011
21.35956859,-0.1461,0.7478,-0.6674,1.013
21.36035202,-0.1486,0.7483,-0.6693,1.015
21.36294614,-0.1496,0.7473,-0.6688,1.014
21.36681786,-0.1496,0.7483,-0.6688,1.015
21.36875801,-0.1535,0.7493,-0.6669,1.015
21.3709465,-0.1515,0.7498,-0.6683,1.016
21.37345463,-0.1539,0.7522,-0.6674,1.017
21.37628452,-0.15,0.7527,-0.6659,1.016
21.37763728,-0.15,0.7542,-0.6669,1.018
21.38034978,-0.15,0.7527,-0.6693,1.018
21.38417213,-0.1525,0.7512,-0.6644,1.014
21.38519635,-0.1486,0.7522,-0.6674,1.017
21.38774989,-0.15,0.7498,-0.6674,1.015
21.39061317,-0.1496,0.7483,-0.6654,1.012
21.39274327,-0.1461,0.7478,-0.6635,1.01
21.39468036,-0.1466,0.7493,-0.6669,1.014
21.39716317,-0.1466,0.7512,-0.6674,1.015
21.40046145,-0.1422,0.7468,-0.6683,1.012
21.40208765,-0.1442,0.7454,-0.6679,1.011
21.40485541,-0.1388,0.7503,-0.6679,1.014
21.40824593,-0.1442,0.7498,-0.6688,1.015
21.40945478,-0.1456,0.7493,-0.6679,1.014
21.41198734,-0.1432,0.7483,-0.6693,1.014
21.41417838,-0.1422,0.7488,-0.6708,1.015
21.41665077,-0.1403,0.7512,-0.6708,1.017
21.41920218,-0.1378,0.7512,-0.6722,1.017
21.42149275,-0.1378,0.7507,-0.6727,1.017
21.42833999,-0.1349,0.7566,-0.6732,1.022
21.42920609,-0.1339,0.7542,-0.6742,1.02
21.42953963,-0.1329,0.7507,-0.6718,1.016
21.43235494,-0.1354,0.7522,-0.6703,1.017
21.44820885,-0.1354,0.7498,-0.6698,1.014
21.44886853,-0.1334,0.7556,-0.6683,1.018
21.44908416,-0.1344,0.7498,-0.6674,1.013
21.449254,-0.1349,0.7493,-0.6679,1.013
21.44945208,-0.1364,0.7478,-0.6654,1.01
21.44963749,-0.1388,0.7488,-0.6649,1.011
21.44980603,-0.1408,0.7473,-0.6649,1.01
21.45098182,-0.1383,0.7449,-0.6635,1.007
21.45353989,-0.1427,0.7478,-0.663,1.01
21.45590499,-0.1437,0.7464,-0.6586,1.006
21.45886421,-0.1481,0.7464,-0.6605,1.008
21.46174478,-0.1525,0.7468,-0.6615,1.009
21.4642265,-0.1535,0.7449,-0.6615,1.008
21.4669064,-0.1525,0.7468,-0.663,1.01
21.46837244,-0.1559,0.7464,-0.6615,1.009
21.47086244,-0.1593,0.7439,-0.66,1.007
21.47438515,-0.1564,0.7444,-0.661,1.008
21.47646864,-0.1554,0.7503,-0.662,1.013
21.47821905,-0.1554,0.7507,-0.6615,1.013
21.48049989,-0.1583,0.7483,-0.6605,1.011
21.48460359,-0.1569,0.7464,-0.6664,1.013
21.4857026,-0.1544,0.7493,-0.663,1.012
21.48934109,-0.152,0.7473,-0.6654,1.012
21.49155942,-0.15,0.7503,-0.6664,1.015
21.49334338,-0.1491,0.7488,-0.6674,1.014
21.49565478,-0.1476,0.7537,-0.6664,1.017
21.49769749,-0.1461,0.7517,-0.6669,1.015
21.50012697,-0.1476,0.7542,-0.6679,1.018
21.50269197,-0.1452,0.7537,-0.6669,1.017
21.50495853,-0.1427,0.7517,-0.6674,1.015
21.50809635,-0.1437,0.7542,-0.6664,1.017
21.50994494,-0.1456,0.7517,-0.6674,1.016
21.51232682,-0.1481,0.7507,-0.6659,1.014
21.51492692,-0.1481,0.7517,-0.6674,1.016
21.51718671,-0.1525,0.7483,-0.6688,1.015
21.52018155,-0.1505,0.7512,-0.6713,1.019
21.52206499,-0.1486,0.7503,-0.6683,1.016
21.52901317,-0.1505,0.7493,-0.6688,1.016
21.52986067,-0.1535,0.7503,-0.6713,1.018
21.53017926,-0.1481,0.7507,-0.6698,1.017
21.53240025,-0.151,0.7507,-0.6718,1.019
21.54792348,-0.1515,0.7517,-0.6683,1.017
21.54849744,-0.1496,0.7503,-0.6669,1.015
21.5487202,-0.1476,0.7503,-0.6669,1.015
21.54889249,-0.152,0.7512,-0.6679,1.017
21.54903734,-0.1505,0.7527,-0.6669,1.017
21.54919192,-0.1491,0.7527,-0.6669,1.017
21.5493589,-0.1486,0.7498,-0.6664,1.014
21.55201864,-0.1496,0.7517,-0.6679,1.017
21.55425088,-0.1486,0.7488,-0.6659,1.013
21.55792083,-0.1466,0.7507,-0.6649,1.014
21.55917395,-0.1481,0.7512,-0.6654,1.014
21.56236942,-0.1452,0.7507,-0.6644,1.013
21.56517348,-0.1452,0.7468,-0.6639,1.01
21.5676078,-0.1442,0.7464,-0.6669,1.011
21.56896994,-0.1408,0.7468,-0.6654,1.01
21.57254551,-0.1422,0.7449,-0.6659,1.009
21.57414833,-0.1427,0.7478,-0.6679,1.013
